id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_1684,Meinung,die,-en,,B1,noun,yes,yes,no,,63,"die Meinung, -en",
b1_1687,Meister,der,-,,B1,noun,yes,yes,no,,63,"der Meister, -",
b1_1689,Meldung,die,-en,,B1,noun,yes,yes,no,,63,"die Meldung, -en",
b1_1690,Menge,die,-n,,B1,noun,yes,yes,no,,63,"die Menge, -n",
b1_1691,Mensa,die,-s/-en,,B1,noun,yes,yes,no,,63,"die Mensa, -s/-en",
b1_1692,Mensch,der,-en,,B1,noun,yes,yes,no,,63,"der Mensch, -en",
b1_1694,Menü,das,-s,,B1,noun,yes,yes,no,,63,"das Menü, -s",
b1_1697,Messe,die,-n,,B1,noun,yes,yes,no,,63,"die Messe, -n",
b1_1698,Mobiltelefon,das,-e,,B1,noun,yes,yes,no,,64,"das Mobiltelefon, -e",
b1_1699,Mode,die,-n,,B1,noun,yes,yes,no,,64,"die Mode, -n",
b1_1700,Modell,das,-e,,B1,noun,yes,yes,no,,64,"das Modell, -e",
b1_1704,Möglichkeit,die,-en,,B1,noun,yes,yes,no,,64,"die Möglichkeit, -en",
b1_1706,Möhre,die,-n (D),,B1,noun,yes,yes,yes,regional_variant,64,"die Möhre, -n (D) →",regional_variant_or_reference
b1_1708,Moment,der,-e,,B1,noun,yes,yes,no,,64,"der Moment, -e",
b1_1709,Mond,der,-e,,B1,noun,yes,yes,no,,64,"der Mond, -e",
b1_1710,Monitor,der,-e,,B1,noun,yes,yes,no,,64,"der Monitor, -e",
b1_1711,Motor,der,-en,,B1,noun,yes,yes,no,,64,"der Motor, -en",
b1_1712,Motorrad,das,¨-er,,B1,noun,yes,yes,no,,64,"das Motorrad, ¨-er",
b1_1714,Mühe,die,,,B1,noun,yes,yes,no,,64,die Mühe,
b1_1715,Müll,der,,,B1,noun,yes,yes,no,,64,der Müll,
b1_1716,Müllabfuhr,die,,,B1,noun,yes,yes,no,,64,die Müllabfuhr,
b1_1718,Mitarbeiter,der,-,,B1,noun,yes,yes,no,,64,"der Mitarbeiter, -",
b1_1719,Mitarbeiterin,die,-nen,,B1,noun,yes,yes,no,,64,"die Mitarbeiterin, -nen",
b1_1721,Mitglied,das,-er,,B1,noun,yes,yes,no,,64,"das Mitglied, -er",
b1_1722,Mitte,die,,,B1,noun,yes,yes,no,,64,die Mitte,
b1_1724,Mittel,das,-,,B1,noun,yes,yes,no,,64,"das Mittel, -",
b1_1728,Möbel,das,-,,B1,noun,yes,yes,no,,64,"das Möbel, -",
b1_1732,Mobilbox,die,-en,,B1,noun,yes,yes,no,,64,"die Mobilbox, -en",
b1_1733,Mobilität,die,-en,,B1,noun,yes,yes,no,,64,"die Mobilität, -en",
b1_1737,Nachfrage,die,-n,,B1,noun,yes,yes,no,,65,"die Nachfrage, -n",
b1_1739,Nachhilfe,die,-n,,B1,noun,yes,yes,no,,65,"die Nachhilfe, -n",
b1_1740,Nachricht,die,-en,,B1,noun,yes,yes,no,,65,"die Nachricht, -en",
b1_1742,Nachspeise,die,-n,,B1,noun,yes,yes,no,,65,"die Nachspeise, -n",
b1_1744,Nachteil,der,-e,,B1,noun,yes,yes,no,,65,"der Nachteil, -e",
b1_1745,Nachwuchs,der,,,B1,noun,yes,yes,no,,65,der Nachwuchs,
b1_1746,Nadel,die,-n,,B1,noun,yes,yes,no,,65,"die Nadel, -n",
b1_1747,Nagel,der,¨-,,B1,noun,yes,yes,no,,65,"der Nagel, ¨-",
b1_1749,Nähe,die,,,B1,noun,yes,yes,no,,65,die Nähe,
b1_1752,Mülltonne,die,-n,,B1,noun,yes,yes,no,,65,"die Mülltonne, -n",
b1_1753,Mund,der,¨-er,,B1,noun,yes,yes,no,,65,"der Mund, ¨-er",
b1_1755,Münze,die,-n,,B1,noun,yes,yes,no,,65,"die Münze, -n",
b1_1756,Museum,das,Museen,,B1,noun,yes,yes,no,,65,"das Museum, Museen",
b1_1757,Musik,die,,,B1,noun,yes,yes,no,,65,die Musik,
b1_1759,Musiker,der,-,,B1,noun,yes,yes,no,,65,"der Musiker, -",
b1_1760,Musikerin,die,nen,,B1,noun,yes,yes,no,,65,"die Musikerin, nen",
b1_1761,Muskel,der,-n,,B1,noun,yes,yes,no,,65,"der Muskel, -n",
b1_1762,Müesli/Müsli,das,-,,B1,noun,yes,yes,yes,multiple_forms,65,"das Müesli/Müsli, -",
b1_1764,Mut,der,,,B1,noun,yes,yes,no,,65,der Mut,
b1_1766,Mutter,die,¨-,,B1,noun,yes,yes,no,,65,"die Mutter, ¨-",
b1_1768,Nachbar,der,-n,,B1,noun,yes,yes,no,,65,"der Nachbar, -n",
b1_1769,Nachbarin,die,nen,,B1,noun,yes,yes,no,,65,"die Nachbarin, nen",
b1_1773,Nerv,der,-en,,B1,noun,yes,yes,no,,66,"der Nerv, -en",
b1_1776,Netz,das,-e,,B1,noun,yes,yes,no,,66,"das Netz, -e",
b1_1777,Netzwerk,das,-e,,B1,noun,yes,yes,no,,66,"das Netzwerk, -e",
b1_1779,Neuigkeit,die,-en,,B1,noun,yes,yes,no,,66,"die Neuigkeit, -en",
b1_1783,Nichte,die,-n,,B1,noun,yes,yes,no,,66,"die Nichte, -n",
b1_1784,Nichtraucher,der,-,,B1,noun,yes,yes,no,,66,"der Nichtraucher, -",
b1_1785,Nichtraucherin,die,-nen,,B1,noun,yes,yes,no,,66,"die Nichtraucherin, -nen",
b1_1786,Nahrungsmittel,das,-,,B1,noun,yes,yes,no,,66,"das Nahrungsmittel, -",
b1_1787,Name,der,-n,,B1,noun,yes,yes,no,,66,"der Name, -n",
b1_1788,Familienname,der,-n,,B1,noun,yes,yes,no,,66,"der Familienname, -n",
b1_1789,Vorname,der,-n,,B1,noun,yes,yes,no,,66,"der Vorname, -n",
b1_1791,Nase,die,-n,,B1,noun,yes,yes,no,,66,"die Nase, -n",
b1_1794,Natur,die,,,B1,noun,yes,yes,no,,66,die Natur,
b1_1796,Nebel,der,-,,B1,noun,yes,yes,no,,66,"der Nebel, -",
b1_1801,Neffe,der,-n,,B1,noun,yes,yes,no,,66,"der Neffe, -n",
b1_1804,Notruf,der,,,B1,noun,yes,yes,no,,67,der Notruf,
b1_1805,Note,die,-n,,B1,noun,yes,yes,no,,67,"die Note, -n",
b1_1808,Notiz,die,-en,,B1,noun,yes,yes,no,,67,"die Notiz, -en",
b1_1810,Nudel,die,-n,,B1,noun,yes,yes,no,,67,"die Nudel, -n",
b1_1811,Nummer,die,-n,,B1,noun,yes,yes,no,,67,"die Nummer, -n",
b1_1829,Notaufnahme,die,-n,,B1,noun,yes,yes,no,,67,"die Notaufnahme, -n",
b1_1830,Notausgang,der,¨-e,,B1,noun,yes,yes,no,,67,"der Notausgang, ¨-e",
b1_1831,Notfall,der,¨-e,,B1,noun,yes,yes,no,,67,"der Notfall, ¨-e",
b1_1835,Ohr,das,-en,,B1,noun,yes,yes,no,,68,"das Ohr, -en",
b1_1837,Öl,das,-e,,B1,noun,yes,yes,no,,68,"das Öl, -e",
b1_1838,Oma,die,-s,,B1,noun,yes,yes,no,,68,"die Oma, -s",
b1_1839,Onkel,der,-,,B1,noun,yes,yes,no,,68,"der Onkel, -",
b1_1840,Opa,der,-s,,B1,noun,yes,yes,no,,68,"der Opa, -s",
b1_1841,Oper,die,-n,,B1,noun,yes,yes,no,,68,"die Oper, -n",
b1_1843,Operation,die,-en,,B1,noun,yes,yes,no,,68,"die Operation, -en",
b1_1844,Opfer,das,-,,B1,noun,yes,yes,no,,68,"das Opfer, -",
b1_1846,Orange,die,-n,,B1,noun,yes,yes,no,,68,"die Orange, -n",
b1_1847,Orchester,das,-,,B1,noun,yes,yes,no,,68,"das Orchester, -",
b1_1851,Ober,der,"- (D, A)",,B1,noun,yes,yes,yes,regional_variant,68,"der Ober, - (D, A) →",regional_variant_or_reference
b1_1853,(Schlag-)Obers,der,,,B1,noun,yes,yes,no,,68,der (Schlag-)Obers (A),regional_variant_or_reference
b1_1854,Obst (D,das,A),,B1,noun,yes,yes,yes,multi_word_expression; regional_variant,68,"das Obst (D, A) →CH:",regional_variant_or_reference
b1_1857,(Back-)Ofen,der,"¨- (D, CH)",,B1,noun,yes,yes,no,,68,"der (Back-)Ofen, ¨- (D, CH)",
b1_1860,Öffentlichkeit,die,,,B1,noun,yes,yes,no,,68,die Öffentlichkeit,
b1_1865,Paket,das,-e,,B1,noun,yes,yes,no,,69,"das Paket, -e",
b1_1866,Panne,die,-n,,B1,noun,yes,yes,no,,69,"die Panne, -n",
b1_1867,Papier,das,-e,,B1,noun,yes,yes,no,,69,"das Papier, -e",
b1_1868,Paradeiser,der,- (A),,B1,noun,yes,yes,yes,regional_variant,69,"der Paradeiser, - (A) →To-",regional_variant_or_reference
b1_1871,Parfüm,das,-s,,B1,noun,yes,yes,no,,69,"das Parfüm, -s",
b1_1872,Park,der,-s,,B1,noun,yes,yes,no,,69,"der Park, -s",
b1_1874,Partner,der,-,,B1,noun,yes,yes,no,,69,"der Partner, -",
b1_1875,Partnerin,die,-nen,,B1,noun,yes,yes,no,,69,"die Partnerin, -nen",
b1_1876,Party,die,-s,,B1,noun,yes,yes,no,,69,"die Party, -s",
b1_1877,Pass,der,¨-e,,B1,noun,yes,yes,no,,69,"der Pass, ¨-e",
b1_1878,Passagier,der,-e,,B1,noun,yes,yes,no,,69,"der Passagier, -e",
b1_1879,Passagierin,die,-nen,,B1,noun,yes,yes,no,,69,"die Passagierin, -nen",
b1_1884,Ordination,die,-en (A),,B1,noun,yes,yes,yes,regional_variant,69,"die Ordination, -en (A) →",regional_variant_or_reference
b1_1888,Ordner,der,-,,B1,noun,yes,yes,no,,69,"der Ordner, -",
b1_1889,Ordnung,die,,,B1,noun,yes,yes,no,,69,die Ordnung,
b1_1891,Organisation,die,-en,,B1,noun,yes,yes,no,,69,"die Organisation, -en",
b1_1892,Original,das,-e,,B1,noun,yes,yes,no,,69,"das Original, -e",
b1_1894,Ort,der,-e,,B1,noun,yes,yes,no,,69,"der Ort, -e",
b1_1895,Vorort,der,-e,,B1,noun,yes,yes,no,,69,"der Vorort, -e",
b1_1896,Wohnort,der,-e,,B1,noun,yes,yes,no,,69,"der Wohnort, -e",
b1_1897,Ozean,der,-e,,B1,noun,yes,yes,no,,69,"der Ozean, -e",
b1_1898,Paar,das,-e,,B1,noun,yes,yes,no,,69,"das Paar, -e",
b1_1899,Pfeffer,der,,,B1,noun,yes,yes,no,,70,der Pfeffer,
b1_1901,Pflanze,die,-n,,B1,noun,yes,yes,no,,70,"die Pflanze, -n",
b1_1902,Pflaster,das,-,,B1,noun,yes,yes,no,,70,"das Pflaster, -",
b1_1903,Pflaume,die,-n,,B1,noun,yes,yes,no,,70,"die Pflaume, -n",
b1_1905,Pfleger,der,-,,B1,noun,yes,yes,no,,70,"der Pfleger, -",
b1_1906,Pflegerin,die,-nen,,B1,noun,yes,yes,no,,70,"die Pflegerin, -nen",
b1_1907,Pflicht,die,-en,,B1,noun,yes,yes,no,,70,"die Pflicht, -en",
b1_1908,Phantasie/Fantasie,die,-n,,B1,noun,yes,yes,yes,multiple_forms,70,"die Phantasie/Fantasie, -n",
b1_1909,Picknick,das,-s,,B1,noun,yes,yes,no,,70,"das Picknick, -s",
b1_1910,Pille,die,-n,,B1,noun,yes,yes,no,,70,"die Pille, -n",
b1_1911,Pilz,der,-e,,B1,noun,yes,yes,yes,regional_variant,70,"der Pilz, -e →",regional_variant_or_reference
b1_1912,Pizza,die,-s/Pizzen,,B1,noun,yes,yes,no,,70,"die Pizza, -s/Pizzen",
b1_1913,Plakat,das,-e,,B1,noun,yes,yes,no,,70,"das Plakat, -e",
b1_1915,Plan,der,¨-e,,B1,noun,yes,yes,no,,70,"der Plan, ¨-e",
b1_1916,Planung,die,-en,,B1,noun,yes,yes,no,,70,"die Planung, -en",
b1_1917,Plastik,das,,,B1,noun,yes,yes,no,,70,das Plastik,
b1_1918,Platz,der,¨-e,,B1,noun,yes,yes,no,,70,"der Platz, ¨-e",
b1_1920,Patient,der,-en,,B1,noun,yes,yes,no,,70,"der Patient, -en",
b1_1921,Patientin,die,-nen,,B1,noun,yes,yes,no,,70,"die Patientin, -nen",
b1_1923,Pause,die,-n,,B1,noun,yes,yes,no,,70,"die Pause, -n",
b1_1924,Pech,das,,,B1,noun,yes,yes,no,,70,das Pech,
b1_1926,Pension,die,-en,,B1,noun,yes,yes,no,,70,"die Pension, -en",
b1_1929,Pensionist,der,-en,,B1,noun,yes,yes,no,,70,"der Pensionist, -en",
b1_1933,Perron,der,-s (CH),,B1,noun,yes,yes,yes,regional_variant,70,"der Perron, -s (CH) →D, A:",regional_variant_or_reference
b1_1935,Person,die,-en,,B1,noun,yes,yes,no,,70,"die Person, -en",
b1_1937,Personalien (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,70,die Personalien (Pl.),
b1_1938,Personenstand,der,A:,,B1,noun,yes,yes,yes,regional_variant,70,"der Personenstand →D, A:",regional_variant_or_reference
b1_1940,Personal,das,,,B1,noun,yes,yes,no,,70,das Personal,
b1_1941,Pfanne,die,-n (CH),,B1,noun,yes,yes,yes,regional_variant,70,"die Pfanne, -n (CH) →D, A:",regional_variant_or_reference
b1_1943,Präsentation,die,-en,,B1,noun,yes,yes,no,,71,"die Präsentation, -en",
b1_1944,Praxis,die,,,B1,noun,yes,yes,no,,71,die Praxis,
b1_1946,Preis,der,-e,,B1,noun,yes,yes,no,,71,"der Preis, -e",
b1_1948,Presse,die,,,B1,noun,yes,yes,no,,71,die Presse,
b1_1953,Problem,das,-e,,B1,noun,yes,yes,no,,71,"das Problem, -e",
b1_1955,Produkt,das,-e,,B1,noun,yes,yes,no,,71,"das Produkt, -e",
b1_1956,Produktion,die,,,B1,noun,yes,yes,no,,71,die Produktion,
b1_1957,Professor,der,-en,,B1,noun,yes,yes,no,,71,"der Professor, -en",
b1_1958,Professorin,die,-nen,,B1,noun,yes,yes,no,,71,"die Professorin, -nen",
b1_1959,Profi,der,-s,,B1,noun,yes,yes,no,,71,"der Profi, -s",
b1_1960,Politik,die,,,B1,noun,yes,yes,no,,71,die Politik,
b1_1961,Politiker,der,-,,B1,noun,yes,yes,no,,71,"der Politiker, -",
b1_1962,Politikerin,die,-nen,,B1,noun,yes,yes,no,,71,"die Politikerin, -nen",
b1_1964,Polizei,die,,,B1,noun,yes,yes,no,,71,die Polizei,
b1_1965,Polizist,der,-en,,B1,noun,yes,yes,no,,71,"der Polizist, -en",
b1_1966,Polizistin,die,-nen,,B1,noun,yes,yes,no,,71,"die Polizistin, -nen",
b1_1967,Pommes frites (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,71,die Pommes frites (Pl.),
b1_1969,Portemonnaie/Port-,das,,,B1,noun,yes,yes,yes,multiple_forms,71,das Portemonnaie/Port-,
b1_1972,Portion,die,-en,,B1,noun,yes,yes,no,,71,"die Portion, -en",
b1_1974,Post,die,,,B1,noun,yes,yes,no,,71,die Post,
b1_1975,Postleitzahl,die,-en,,B1,noun,yes,yes,no,,71,"die Postleitzahl, -en",
b1_1976,Pöstler,der,-,,B1,noun,yes,yes,no,,71,"der Pöstler, -",
b1_1977,Pöst-,die,,,B1,noun,yes,yes,no,,71,die Pöst-,
b1_1980,Poulet,das,-s (CH),,B1,noun,yes,yes,yes,regional_variant,71,"das Poulet, -s (CH) →D:",regional_variant_or_reference
b1_1983,Praktikum,das,Praktika,,B1,noun,yes,yes,no,,71,"das Praktikum, Praktika",
b1_1984,Praktikant,der,-en,,B1,noun,yes,yes,no,,71,"der Praktikant, -en",
b1_1985,Praktikantin,die,-nen,,B1,noun,yes,yes,no,,71,"die Praktikantin, -nen",
b1_1988,Quartier,das,-e (CH),,B1,noun,yes,yes,yes,regional_variant,72,"das Quartier, -e (CH) →D,",regional_variant_or_reference
b1_1990,Quittung,die,-en,,B1,noun,yes,yes,no,,72,"die Quittung, -en",
b1_1991,Quiz,das,,,B1,noun,yes,yes,no,,72,das Quiz,
b1_1992,Rabatt,der,-e,,B1,noun,yes,yes,no,,72,"der Rabatt, -e",
b1_1993,Rad,das,¨-er,,B1,noun,yes,yes,no,,72,"das Rad, ¨-er",
b1_1995,Radfahrer,der,-,,B1,noun,yes,yes,no,,72,"der Radfahrer, -",
b1_1996,Radfahrerin,die,-nen,,B1,noun,yes,yes,no,,72,"die Radfahrerin, -nen",
b1_1997,Radio,das,-s,,B1,noun,yes,yes,no,,72,"das Radio, -s",
b1_1998,(Schlag-)Rahm,der,,,B1,noun,yes,yes,yes,regional_variant,72,der (Schlag-)Rahm (CH) →,regional_variant_or_reference
b1_1999,Rand,der,¨-er,,B1,noun,yes,yes,no,,72,"der Rand, ¨-er",
b1_2000,Rasen,der,-,,B1,noun,yes,yes,no,,72,"der Rasen, -",
b1_2002,Rat,der,,,B1,noun,yes,yes,no,,72,der Rat,
b1_2004,Rätsel,das,-,,B1,noun,yes,yes,no,,72,"das Rätsel, -",
b1_2005,Rathaus,das,¨-er,,B1,noun,yes,yes,no,,72,"das Rathaus, ¨-er",
b1_2007,Profisportler,der,-,,B1,noun,yes,yes,no,,72,"der Profisportler, -",
b1_2008,Profisportlerin,die,-nen,,B1,noun,yes,yes,no,,72,"die Profisportlerin, -nen",
b1_2009,Programm,das,-e,,B1,noun,yes,yes,no,,72,"das Programm, -e",
b1_2010,Projekt,das,-e,,B1,noun,yes,yes,no,,72,"das Projekt, -e",
b1_2011,Prospekt,der,-e,,B1,noun,yes,yes,no,,72,"der Prospekt, -e",
b1_2014,Protest,der,-e,,B1,noun,yes,yes,no,,72,"der Protest, -e",
b1_2015,Prozess,der,-e,,B1,noun,yes,yes,no,,72,"der Prozess, -e",
b1_2017,Prüfung,die,-en,,B1,noun,yes,yes,no,,72,"die Prüfung, -en",
b1_2018,Publikum,das,,,B1,noun,yes,yes,no,,72,das Publikum,
b1_2019,Pullover,der,-,,B1,noun,yes,yes,no,,72,"der Pullover, -",
b1_2020,Punkt,der,-e,,B1,noun,yes,yes,no,,72,"der Punkt, -e",
b1_2022,Puppe,die,-n,,B1,noun,yes,yes,no,,72,"die Puppe, -n",
b1_2024,Qualifikation,die,-en,,B1,noun,yes,yes,no,,72,"die Qualifikation, -en",
b1_2025,Qualität,die,-en,,B1,noun,yes,yes,no,,72,"die Qualität, -en",
b1_2028,Rede,die,-n,,B1,noun,yes,yes,no,,73,"die Rede, -n",
b1_2030,Referat,das,-e,,B1,noun,yes,yes,no,,73,"das Referat, -e",
b1_2031,Reform,die,-en,,B1,noun,yes,yes,no,,73,"die Reform, -en",
b1_2032,Regal,das,-e,,B1,noun,yes,yes,no,,73,"das Regal, -e",
b1_2033,Regel,die,-n,,B1,noun,yes,yes,no,,73,"die Regel, -n",
b1_2037,Regen,der,,,B1,noun,yes,yes,no,,73,der Regen,
b1_2038,Region,die,-en,,B1,noun,yes,yes,no,,73,"die Region, -en",
b1_2043,Reifen,der,-,,B1,noun,yes,yes,no,,73,"der Reifen, -",
b1_2044,Reihe,die,-n,,B1,noun,yes,yes,no,,73,"die Reihe, -n",
b1_2045,Raucher,der,-,,B1,noun,yes,yes,no,,73,"der Raucher, -",
b1_2046,Raucherin,die,-nen,,B1,noun,yes,yes,no,,73,"die Raucherin, -nen",
b1_2047,Raum,der,¨-e,,B1,noun,yes,yes,no,,73,"der Raum, ¨-e",
b1_2051,Reaktion,die,-en,,B1,noun,yes,yes,no,,73,"die Reaktion, -en",
b1_2053,Realität,die,-en,,B1,noun,yes,yes,no,,73,"die Realität, -en",
b1_2055,Recherche,die,-n,,B1,noun,yes,yes,no,,73,"die Recherche, -n",
b1_2057,Rechner,der,-,,B1,noun,yes,yes,no,,73,"der Rechner, -",
b1_2058,Rechnung,die,-en,,B1,noun,yes,yes,no,,73,"die Rechnung, -en",
b1_2059,Recht,das,-e,,B1,noun,yes,yes,no,,73,"das Recht, -e",
b1_2064,Reparatur,die,-en,,B1,noun,yes,yes,no,,74,"die Reparatur, -en",
b1_2065,Reportage,die,-n,,B1,noun,yes,yes,no,,74,"die Reportage, -n",
b1_2066,Reporter,der,-,,B1,noun,yes,yes,no,,74,"der Reporter, -",
b1_2067,Reporterin,die,-nen,,B1,noun,yes,yes,no,,74,"die Reporterin, -nen",
b1_2069,Reservierung,die,-en,,B1,noun,yes,yes,no,,74,"die Reservierung, -en",
b1_2070,Respekt,der,,,B1,noun,yes,yes,no,,74,der Respekt,
b1_2071,Rest,der,-e,,B1,noun,yes,yes,no,,74,"der Rest, -e",
b1_2072,Restaurant,das,-s,,B1,noun,yes,yes,no,,74,"das Restaurant, -s",
b1_2074,Rezept,das,-e,,B1,noun,yes,yes,no,,74,"das Rezept, -e",
b1_2075,Rezeption/Reception,die,-,,B1,noun,yes,yes,yes,multiple_forms,74,"die Rezeption/Reception, -",
b1_2077,Richter,der,-,,B1,noun,yes,yes,no,,74,"der Richter, -",
b1_2078,Richterin,die,-nen,,B1,noun,yes,yes,no,,74,"die Richterin, -nen",
b1_2080,Richtung,die,-en,,B1,noun,yes,yes,no,,74,"die Richtung, -en",
b1_2083,Rind,das,-er,,B1,noun,yes,yes,no,,74,"das Rind, -er",
b1_2084,Ring,der,-e,,B1,noun,yes,yes,no,,74,"der Ring, -e",
b1_2085,Reihenfolge,die,-n,,B1,noun,yes,yes,no,,74,"die Reihenfolge, -n",
b1_2088,Reinigung,die,-en,,B1,noun,yes,yes,no,,74,"die Reinigung, -en",
b1_2089,Reis,der,,,B1,noun,yes,yes,no,,74,der Reis,
b1_2091,Reise,die,-n,,B1,noun,yes,yes,no,,74,"die Reise, -n",
b1_2092,Reisebüro,das,-s,,B1,noun,yes,yes,no,,74,"das Reisebüro, -s",
b1_2094,Reklame,die,-n,,B1,noun,yes,yes,no,,74,"die Reklame, -n",
b1_2095,Rekord,der,-e,,B1,noun,yes,yes,no,,74,"der Rekord, -e",
b1_2097,Religion,die,-en,,B1,noun,yes,yes,no,,74,"die Religion, -en",
b1_2099,Rente,die,"-n (D, CH)",,B1,noun,yes,yes,yes,regional_variant,74,"die Rente, -n (D, CH) →A,",regional_variant_or_reference
b1_2101,Rentner,der,-,,B1,noun,yes,yes,no,,74,"der Rentner, -",
b1_2102,Rentnerin,die,-nen,,B1,noun,yes,yes,no,,74,"die Rentnerin, -nen",
b1_2104,Runde,die,-n,,B1,noun,yes,yes,no,,75,"die Runde, -n",
b1_2105,Rundfahrt,die,-en,,B1,noun,yes,yes,no,,75,"die Rundfahrt, -en",
b1_2106,Saal,der,Säle,,B1,noun,yes,yes,no,,75,"der Saal, Säle",
b1_2107,Sache,die,-n,,B1,noun,yes,yes,no,,75,"die Sache, -n",
b1_2108,Sack,der,¨-e,,B1,noun,yes,yes,no,,75,"der Sack, ¨-e",
b1_2109,Saft,der,¨-e,,B1,noun,yes,yes,no,,75,"der Saft, ¨-e",
b1_2111,(Schlag-)Sahne,die,,,B1,noun,yes,yes,yes,regional_variant,75,die (Schlag-)Sahne (D) →,regional_variant_or_reference
b1_2112,Saison,die,-s,,B1,noun,yes,yes,no,,75,"die Saison, -s",
b1_2113,Salat,der,-e,,B1,noun,yes,yes,no,,75,"der Salat, -e",
b1_2114,Salbe,die,-n,,B1,noun,yes,yes,no,,75,"die Salbe, -n",
b1_2115,Salon,der,-s,,B1,noun,yes,yes,no,,75,"der Salon, -s",
b1_2116,Salz,das,-e,,B1,noun,yes,yes,no,,75,"das Salz, -e",
b1_2120,Sand,der,,,B1,noun,yes,yes,no,,75,der Sand,
b1_2121,Risiko,das,Risiken,,B1,noun,yes,yes,no,,75,"das Risiko, Risiken",
b1_2122,Rock,der,¨-e,,B1,noun,yes,yes,no,,75,"der Rock, ¨-e",
b1_2124,(Back-)Rohr,das,-e (A),,B1,noun,yes,yes,yes,regional_variant,75,"das (Back-)Rohr, -e (A) →",regional_variant_or_reference
b1_2125,Rolle,die,-n,,B1,noun,yes,yes,no,,75,"die Rolle, -n",
b1_2126,Roman,der,-e,,B1,noun,yes,yes,no,,75,"der Roman, -e",
b1_2127,Rose,die,-n,,B1,noun,yes,yes,no,,75,"die Rose, -n",
b1_2128,Rucksack,der,¨-e,,B1,noun,yes,yes,no,,75,"der Rucksack, ¨-e",
b1_2130,Rückfahrt,die,-en,,B1,noun,yes,yes,no,,75,"die Rückfahrt, -en",
b1_2131,Rückkehr,die,,,B1,noun,yes,yes,no,,75,die Rückkehr,
b1_2133,Rücken,der,-,,B1,noun,yes,yes,no,,75,"der Rücken, -",
b1_2134,Rücksicht,die,-en,,B1,noun,yes,yes,no,,75,"die Rücksicht, -en",
b1_2135,Rüebli,das,- (CH),,B1,noun,yes,yes,yes,regional_variant,75,"das Rüebli, - (CH) →",regional_variant_or_reference
b1_2138,Rufnummer,die,-n,,B1,noun,yes,yes,no,,75,"die Rufnummer, -n",
b1_2139,Ruhe,die,,,B1,noun,yes,yes,no,,75,die Ruhe,
b1_2144,Schaufenster,das,-,,B1,noun,yes,yes,no,,76,"das Schaufenster, -",
b1_2145,Schauspieler,der,-,,B1,noun,yes,yes,no,,76,"der Schauspieler, -",
b1_2146,Schauspielerin,die,-nen,,B1,noun,yes,yes,no,,76,"die Schauspielerin, -nen",
b1_2147,Scheibe,die,-n,,B1,noun,yes,yes,no,,76,"die Scheibe, -n",
b1_2149,Scheidung,die,-en,,B1,noun,yes,yes,no,,76,"die Scheidung, -en",
b1_2150,Schein,der,-e,,B1,noun,yes,yes,no,,76,"der Schein, -e",
b1_2153,Schere,die,-n,,B1,noun,yes,yes,no,,76,"die Schere, -n",
b1_2158,Schiff,das,-e,,B1,noun,yes,yes,no,,76,"das Schiff, -e",
b1_2159,Sänger,der,-,,B1,noun,yes,yes,no,,76,"der Sänger, -",
b1_2160,Sängerin,die,-nen,,B1,noun,yes,yes,no,,76,"die Sängerin, -nen",
b1_2162,Satz,der,¨-e,,B1,noun,yes,yes,no,,76,"der Satz, ¨-e",
b1_2165,Schachtel,die,-n,,B1,noun,yes,yes,no,,76,"die Schachtel, -n",
b1_2168,Schaden,der,¨-,,B1,noun,yes,yes,no,,76,"der Schaden, ¨-",
b1_2172,Schalter,der,-,,B1,noun,yes,yes,no,,76,"der Schalter, -",
b1_2174,Schatten,der,-,,B1,noun,yes,yes,no,,76,"der Schatten, -",
b1_2178,Schloss,das,¨-er,,B1,noun,yes,yes,no,,77,"das Schloss, ¨-er",
b1_2179,Schluss,der,,,B1,noun,yes,yes,no,,77,der Schluss,
b1_2180,Schlüssel,der,-,,B1,noun,yes,yes,no,,77,"der Schlüssel, -",
b1_2183,Schmerz,der,-en,,B1,noun,yes,yes,no,,77,"der Schmerz, -en",
b1_2184,Schmerzmittel,das,-,,B1,noun,yes,yes,no,,77,"das Schmerzmittel, -",
b1_2186,Schmuck,der,,,B1,noun,yes,yes,no,,77,der Schmuck,
b1_2187,Schmutz,der,,,B1,noun,yes,yes,no,,77,der Schmutz,
b1_2190,Schnee,der,,,B1,noun,yes,yes,no,,77,der Schnee,
b1_2192,Schild,das,-er,,B1,noun,yes,yes,no,,77,"das Schild, -er",
b1_2194,Schinken,der,-,,B1,noun,yes,yes,no,,77,"der Schinken, -",
b1_2195,Schirm,der,-e,,B1,noun,yes,yes,no,,77,"der Schirm, -e",
b1_2197,Schlaf,der,,,B1,noun,yes,yes,no,,77,der Schlaf,
b1_2199,(Schlag-)Obers,das,,,B1,noun,yes,yes,no,,77,das (Schlag-)Obers (A),regional_variant_or_reference
b1_2200,Schlange,die,-n,,B1,noun,yes,yes,no,,77,"die Schlange, -n",
b1_2204,Schreiben,das,-,,B1,noun,yes,yes,no,,78,"das Schreiben, -",
b1_2206,Schrift,die,-en,,B1,noun,yes,yes,no,,78,"die Schrift, -en",
