id,German,Article,English,ExampleSentence,CEFR,WordType,Category,ArticleQuizEligible,Source,Notes,Priority,ReviewNote
a2_0835,Sportplatz,der,sports field,Das Training ist auf dem Sportplatz.,A2,noun,Sports,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0836,Sprache,die,language,Welche Sprachen sprichst du?,A2,noun,Language,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0837,sprechen,,to speak,Kann ich mit Herrn Klein sprechen?,A2,verb,Language,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0838,Sprechstunde,die,consultation hours,Die Ärztin hat Sprechstunde.,A2,noun,Health,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0839,Stadt,die,city,Heidelberg ist eine alte Stadt.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0840,Stadtplan,der,city map,Haben Sie einen Stadtplan?,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0841,Star,der,star,Diese Sängerin ist ein Star.,A2,noun,Culture,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0842,stark,,strong,Ich habe starke Kopfschmerzen.,A2,adjective,Health,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0843,stattfinden,,to take place,Das Spiel findet morgen statt.,A2,verb,Events,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0844,stehen,,to stand,Der Bus steht an der Haltestelle.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0845,Stelle,die,job/place,Ich habe eine neue Stelle.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0846,stellen,,to put/place,Stell die Milch in den Kühlschrank.,A2,verb,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0847,sterben,,to die,Sein Vater ist gestorben.,A2,verb,Life,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0848,Stiefel,der,boot,Die roten Stiefel sind teuer.,A2,noun,Clothing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0849,Stift,der,pen/pencil,Kannst du mir einen Stift geben?,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0850,Stipendium,das,scholarship,Sie bekommt ein Stipendium.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0851,Stock,der,floor/storey,Wir wohnen im ersten Stock.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0852,Stockwerk,das,floor/storey,Das Gebäude hat vier Stockwerke.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0853,stören,,to disturb,Störe ich?,A2,verb,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0854,Strand,der,beach,Im Urlaub bin ich gern am Strand.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0855,Straße,die,street,In welcher Straße wohnen Sie?,A2,noun,Directions,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0856,Straßenbahn,die,tram,Wir fahren mit der Straßenbahn.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0857,streiten,,to argue,Die Kinder streiten oft.,A2,verb,Family,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0858,streng,,strict,Der Lehrer ist streng.,A2,adjective,School,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0859,Stress,der,stress,Ich habe bei der Arbeit viel Stress.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0860,stressig,,stressful,Meine Arbeit ist stressig.,A2,adjective,Work,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0861,Stück,das,piece/play,Möchtest du ein Stück Kuchen?,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0862,Student,der,student,Ich bin Student.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0863,Studentin,die,female student,Meine Schwester ist Studentin.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0864,studieren,,to study at university,Ich studiere in Wien.,A2,verb,School,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0865,Studium,das,university studies,Das Studium dauert drei Jahre.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0866,Stuhl,der,chair,Ist der Stuhl frei?,A2,noun,Home,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0867,suchen,,to search/look for,Ich suche meine Brille.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0868,super,,great,Der Film ist super.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0869,Supermarkt,der,supermarket,Ich kaufe im Supermarkt ein.,A2,noun,Shopping,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0870,Suppe,die,soup,Die Suppe schmeckt gut.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0871,surfen,,to surf,Ich surfe oft im Internet.,A2,verb,Technology,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0872,süß,,sweet/cute,Die Torte ist süß.,A2,adjective,Food,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0873,Süßigkeiten,die,sweets/candy,Welche Süßigkeiten magst du?,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0874,sympathisch,,pleasant/likeable,Der neue Chef ist sympathisch.,A2,adjective,People,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0875,Tabelle,die,table/chart,Schreiben Sie die Wörter in die Tabelle.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0876,Tablette,die,tablet/pill,Nehmen Sie eine Tablette.,A2,noun,Health,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0877,Tafel,die,board,Die Lehrerin schreibt an die Tafel.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0878,Tag,der,day,Heute ist ein schöner Tag.,A2,noun,Time,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0879,täglich,,daily,Ich lerne täglich Deutsch.,A2,adverb,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0880,tanzen,,to dance,Wir tanzen gern.,A2,verb,Culture,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0881,Tasche,die,bag,Die Tasche ist schwer.,A2,noun,Clothing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0882,Tasse,die,cup,"Eine Tasse Kaffee, bitte.",A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0883,Taxi,das,taxi,Wir fahren mit dem Taxi.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0884,Technik,die,technology/technique,Ich interessiere mich für Technik.,A2,noun,Technology,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0885,Tee,der,tea,Ich trinke Tee.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0886,Teil,der,part,Der Test hat vier Teile.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0887,teilen,,to share/divide,Wir teilen uns die Arbeit.,A2,verb,Community,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0888,teilnehmen,,to participate,Ich nehme am Kurs teil.,A2,verb,Community,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0889,Telefon,das,telephone,Darf ich Ihr Telefon benutzen?,A2,noun,Technology,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0890,telefonieren,,to telephone,Ich muss kurz telefonieren.,A2,verb,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0891,Teller,der,plate,Stell die Teller auf den Tisch.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0892,Tennis,das,tennis,Sie spielt sehr gut Tennis.,A2,noun,Sports,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0893,Termin,der,appointment,Ich habe einen Termin beim Arzt.,A2,noun,Health,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0894,teuer,,expensive,Das ist mir zu teuer.,A2,adjective,Shopping,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0895,Text,der,text,Lesen Sie bitte den Text.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0896,Theater,das,theater,Ich gehe gern ins Theater.,A2,noun,Culture,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0897,Thema,das,topic,Unser Thema ist Essen.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0898,Ticket,das,ticket,Wie viel kostet das Ticket?,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0899,tief,,deep,"Vorsicht, das Wasser ist tief.",A2,adjective,Nature,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0900,Tier,das,animal,Wir dürfen keine Tiere haben.,A2,noun,Animals,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0901,Tipp,der,tip/advice,Kannst du mir einen Tipp geben?,A2,noun,Communication,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0902,Tisch,der,table,Das Essen steht auf dem Tisch.,A2,noun,Home,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0903,Titel,der,title,Wie heißt der Titel?,A2,noun,Media,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0904,Toilette,die,toilet,Wo ist die Toilette?,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0905,toll,,great,Der Urlaub war toll.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0906,Tomate,die,tomato,Die Tomate ist rot.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0907,Topf,der,pot,Ich brauche einen großen Topf.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0908,Torte,die,cake/tart,Die Torte ist zu süß.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0909,tot,,dead,Die Pflanze ist tot.,A2,adjective,Life,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0910,Tourist,der,tourist,Viele Touristen besuchen Wien.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0911,Touristin,die,female tourist,Die Touristin macht Fotos.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0912,tragen,,to carry/wear,Ich trage eine Tasche.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0913,Trainer,der,coach/trainer,Der Trainer ist streng.,A2,noun,Sports,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0914,Training,das,training,Das Training beginnt um fünf.,A2,noun,Sports,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0915,traurig,,sad,Sie ist traurig.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0916,treffen,,to meet,Wir treffen uns im Café.,A2,verb,Community,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0917,Treppe,die,stairs,Die Treppe ist links.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0918,trinken,,to drink,Ich trinke Wasser.,A2,verb,Food,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0919,trocken,,dry,Die Wäsche ist trocken.,A2,adjective,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0920,trotzdem,,nevertheless,"Es regnet, trotzdem gehen wir spazieren.",A2,adverb,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0921,T-Shirt,das,T-shirt,Das T-Shirt ist blau.,A2,noun,Clothing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0922,tun,,to do,Was tust du heute?,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0923,Tür,die,door,Bitte schließen Sie die Tür.,A2,noun,Home,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0924,U-Bahn,die,subway,Wir fahren mit der U-Bahn.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0925,üben,,to practice,Ich übe jeden Tag Deutsch.,A2,verb,Learning,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0926,über,,over/about,Wir sprechen über Schule.,A2,preposition,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0927,übermorgen,,day after tomorrow,Übermorgen habe ich frei.,A2,adverb,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0928,übernachten,,to stay overnight,Wir übernachten im Hotel.,A2,verb,Travel,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0929,übersetzen,,to translate,Kannst du den Satz übersetzen?,A2,verb,Language,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0930,Überweisung,die,bank transfer/referral,Ich mache eine Überweisung.,A2,noun,Money,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0931,Uhr,die,clock/o'clock,Es ist acht Uhr.,A2,noun,Time,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0932,um,,at/around,Der Kurs beginnt um neun.,A2,preposition,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0933,umsteigen,,to change trains,Wir müssen in Wien umsteigen.,A2,verb,Transport,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0934,umziehen,,to move/change clothes,Wir ziehen im Juli um.,A2,verb,Housing,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0935,unbedingt,,absolutely,Du musst das Buch unbedingt lesen.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0936,und,,and,Sami und Mai lernen Deutsch.,A2,conjunction,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0937,Unfall,der,accident,Es gab einen Unfall.,A2,noun,Health,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0938,unglaublich,,unbelievable,Das ist unglaublich!,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0939,unglücklich,,unhappy,Er ist unglücklich.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0940,Universität,die,university,Sie studiert an der Universität.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0941,unser,,our,Das ist unser Haus.,A2,determiner,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0942,unten,,downstairs/below,Die Küche ist unten.,A2,adverb,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0943,unter,,under/below,Die Tasche ist unter dem Tisch.,A2,preposition,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0944,Unterricht,der,lesson/class,Der Unterricht beginnt um acht.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0945,unterschreiben,,to sign,Bitte unterschreiben Sie hier.,A2,verb,Administration,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0946,Unterschrift,die,signature,Hier fehlt Ihre Unterschrift.,A2,noun,Administration,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0947,Unterschied,der,difference,Der Unterschied ist klein.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0948,unzufrieden,,dissatisfied,Ich bin mit dem Service unzufrieden.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0949,Urlaub,der,vacation,Wir machen Urlaub am Meer.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0950,Vater,der,father,Mein Vater arbeitet heute.,A2,noun,Family,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0951,vergessen,,to forget,Ich habe mein Handy vergessen.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0952,verheiratet,,married,Ich bin verheiratet.,A2,adjective,Family,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0953,verkaufen,,to sell,Ich verkaufe mein Auto.,A2,verb,Shopping,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0954,Verkäufer,der,salesperson,Der Verkäufer hilft mir.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0955,Verkäuferin,die,female salesperson,Die Verkäuferin ist freundlich.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0956,Verkehr,der,traffic,Der Verkehr ist laut.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0957,verlieren,,to lose,Ich habe meinen Schlüssel verloren.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0958,vermieten,,to rent out,Die Wohnung ist vermietet.,A2,verb,Housing,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0959,Vermieter,der,landlord,Unser Vermieter ist nett.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0960,Vermieterin,die,landlady,Die Vermieterin wohnt nebenan.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0961,verpassen,,to miss,Ich habe den Zug verpasst.,A2,verb,Transport,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0962,verreisen,,to travel/go away,Wir verreisen in den Ferien.,A2,verb,Travel,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0963,verschieben,,to postpone,Ich muss den Termin verschieben.,A2,verb,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0964,verschieden,,different,Die Kinder sind sehr verschieden.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0965,Verspätung,die,delay,Der Zug hat Verspätung.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0966,verstehen,,to understand,Ich verstehe diese Aufgabe nicht.,A2,verb,Learning,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0967,versuchen,,to try,Ich möchte es versuchen.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0968,Vertrag,der,contract,Ich muss den Vertrag unterschreiben.,A2,noun,Administration,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0969,viel,,much/many,Ich habe nicht viel Zeit.,A2,determiner,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0970,vielleicht,,maybe,Vielleicht komme ich später.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0971,Vogel,der,bird,Morgens singen die Vögel.,A2,noun,Animals,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0972,voll,,full,Der Zug ist voll.,A2,adjective,Transport,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0973,von,,from/of,Ich komme von zu Hause.,A2,preposition,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0974,vor,,before/in front of,Das Auto steht vor dem Haus.,A2,preposition,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0975,vorbei,,past/over,Der Bus fährt vorbei.,A2,adverb,Movement,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0976,vorbereiten,,to prepare,Ich bereite mich auf die Prüfung vor.,A2,verb,School,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0977,vorgestern,,day before yesterday,Vorgestern war ich krank.,A2,adverb,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0978,Vorname,der,first name,Mein Vorname ist Eva.,A2,noun,People,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0979,Vorschlag,der,suggestion,Hast du einen Vorschlag?,A2,noun,Communication,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0980,vorsichtig,,careful,Sei bitte vorsichtig.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0981,vorstellen,,to introduce/imagine,Können Sie sich vorstellen?,A2,verb,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0982,vorwärts,,forward,Fahren Sie bitte vorwärts.,A2,adverb,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
