id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_2408,Stau,der,-s,,B1,noun,yes,yes,no,,83,"der Stau, -s",
b1_2409,Staub,der,,,B1,noun,yes,yes,no,,83,der Staub,
b1_2410,staubsaugen,,,,B1,verb,yes,no,no,,83,"staubsaugen, staubsaugt,",
b1_2411,stechen,,,,B1,verb,yes,no,no,,83,"stechen, sticht, stach,",
b1_2412,stecken,,,,B1,verb,yes,no,no,,83,"stecken, steckt, steckte,",
b1_2413,Steckdose,die,-n,,B1,noun,yes,yes,no,,83,"die Steckdose, -n",
b1_2414,Stecker,der,-,,B1,noun,yes,yes,no,,83,"der Stecker, -",
b1_2415,stehen,,,,B1,verb,yes,no,no,,83,"stehen, steht, stand,",
b1_2416,stehen bleiben,,,,B1,phrase,yes,no,yes,multi_word_expression,83,stehen bleiben,
b1_2417,stehlen,,,,B1,verb,yes,no,no,,83,"stehlen, stiehlt, stahl,",
b1_2418,steigen,,,,B1,verb,yes,no,no,,83,"steigen, steigt, stieg,",
b1_2419,Streichholz,das,¨-er,,B1,noun,yes,yes,yes,regional_variant,84,"das Streichholz, ¨-er →",regional_variant_or_reference
b1_2420,Zündholz; A: Zünder,,,,B1,phrase,yes,no,yes,multi_word_expression,84,Zündholz; A: Zünder,
b1_2421,streiken,,,,B1,verb,yes,no,no,,84,"streiken, streikt, streikte,",
b1_2422,Streik,der,-s,,B1,noun,yes,yes,no,,84,"der Streik, -s",
b1_2423,Streit,der,,,B1,noun,yes,yes,no,,84,der Streit,
b1_2424,streng,,,,B1,adjective/adverb/other,yes,no,no,,84,streng,
b1_2425,Stress,der,,,B1,noun,yes,yes,no,,84,der Stress,
b1_2426,Strom,der,,,B1,noun,yes,yes,no,,84,der Strom,
b1_2427,Strumpf,der,¨-e,,B1,noun,yes,yes,no,,84,"der Strumpf, ¨-e",
b1_2428,Stück,das,-e,,B1,noun,yes,yes,yes,multiple_forms,84,"das Stück/-stück, -e",
b1_2429,Studie,die,-n,,B1,noun,yes,yes,no,,84,"die Studie, -n",
b1_2430,studieren,,,,B1,verb,yes,no,no,,84,"studieren, studiert,",
b1_2431,Student,der,-en,,B1,noun,yes,yes,no,,84,"der Student, -en",
b1_2432,Studentin,die,-nen,,B1,noun,yes,yes,no,,84,"die Studentin, -nen",
b1_2433,Studierende,der,-n,,B1,noun,yes,yes,no,,84,"der Studierende, -n",
b1_2434,Studierende,die,-n,,B1,noun,yes,yes,no,,84,"die Studierende, -n",
b1_2435,Studium,das,Studien,,B1,noun,yes,yes,no,,84,"das Studium, Studien",
b1_2436,Studio,das,-s,,B1,noun,yes,yes,no,,84,"das Studio, -s",
b1_2437,Stufe,die,-n,,B1,noun,yes,yes,no,,84,"die Stufe, -n",
b1_2438,Stuhl,der,¨-e,,B1,noun,yes,yes,no,,84,"der Stuhl, ¨-e",
b1_2439,stumm,,,,B1,adjective/adverb/other,yes,no,no,,84,stumm,
b1_2440,Stimme,die,-n,,B1,noun,yes,yes,no,,84,"die Stimme, -n",
b1_2441,stimmen,,,,B1,verb,yes,no,no,,84,"stimmen, stimmt, stimmte,",
b1_2442,Stimmung,die,-en,,B1,noun,yes,yes,no,,84,"die Stimmung, -en",
b1_2443,stinken,,,,B1,verb,yes,no,no,,84,"stinken, stinkt, stank,",
b1_2444,Stock,der,CH: Etage,,B1,noun,yes,yes,yes,regional_variant,84,"der Stock →D, CH: Etage",regional_variant_or_reference
b1_2445,Stockwerk,das,-e,,B1,noun,yes,yes,no,,84,"das Stockwerk, -e",
b1_2446,Stoff,der,-e,,B1,noun,yes,yes,no,,84,"der Stoff, -e",
b1_2447,stolz,,,,B1,adjective/adverb/other,yes,no,no,,84,stolz,
b1_2448,stoppen,,,,B1,verb,yes,no,no,,84,"stoppen, stoppt, stoppte,",
b1_2449,stören,,,,B1,verb,yes,no,no,,84,"stören, stört, störte,",
b1_2450,Störung,die,-en,,B1,noun,yes,yes,no,,84,"die Störung, -en",
b1_2451,Strafe,die,-n,,B1,noun,yes,yes,no,,84,"die Strafe, -n",
b1_2452,strafbar,,,,B1,adjective/adverb/other,yes,no,no,,84,strafbar,
b1_2453,Strafzettel,der,-,,B1,noun,yes,yes,no,,84,"der Strafzettel, -",
b1_2454,Strand,der,¨-e,,B1,noun,yes,yes,no,,84,"der Strand, ¨-e",
b1_2455,Straße,die,-n,,B1,noun,yes,yes,no,,84,"die Straße, -n",
b1_2456,A),,,,B1,other,yes,no,yes,regional_variant,84,A) →CH: Tram,regional_variant_or_reference
b1_2457,Strecke,die,-n,,B1,noun,yes,yes,no,,84,"die Strecke, -n",
b1_2458,Tabelle,die,-n,,B1,noun,yes,yes,no,,85,"die Tabelle, -n",
b1_2459,Tablette,die,-n,,B1,noun,yes,yes,no,,85,"die Tablette, -n",
b1_2460,Tafel,die,-n,,B1,noun,yes,yes,no,,85,"die Tafel, -n",
b1_2461,Tagesablauf,der,¨-e,,B1,noun,yes,yes,no,,85,"der Tagesablauf, ¨-e",
b1_2462,Tal,das,¨-er,,B1,noun,yes,yes,no,,85,"das Tal, ¨-er",
b1_2463,Talent,das,-e,,B1,noun,yes,yes,no,,85,"das Talent, -e",
b1_2464,tanken,,,,B1,verb,yes,no,no,,85,"tanken, tankt, tankte,",
b1_2465,Tankstelle,die,-n,,B1,noun,yes,yes,no,,85,"die Tankstelle, -n",
b1_2466,Tante,die,-n,,B1,noun,yes,yes,no,,85,"die Tante, -n",
b1_2467,tanzen,,,,B1,verb,yes,no,no,,85,"tanzen, tanzt, tanzte,",
b1_2468,Tanz,der,¨-e,,B1,noun,yes,yes,no,,85,"der Tanz, ¨-e",
b1_2469,Tasche,die,-n,,B1,noun,yes,yes,no,,85,"die Tasche, -n",
b1_2470,Taschengeld,das,-er,,B1,noun,yes,yes,no,,85,"das Taschengeld, -er",
b1_2471,Taschentuch,das,¨-er,,B1,noun,yes,yes,no,,85,"das Taschentuch, ¨-er",
b1_2472,Tasse,die,-n,,B1,noun,yes,yes,no,,85,"die Tasse, -n",
b1_2473,Tastatur,die,-en,,B1,noun,yes,yes,no,,85,"die Tastatur, -en",
b1_2474,Taste,die,-n,,B1,noun,yes,yes,no,,85,"die Taste, -n",
b1_2475,Tat,die,-en,,B1,noun,yes,yes,no,,85,"die Tat, -en",
b1_2476,Täter,der,-,,B1,noun,yes,yes,no,,85,"der Täter, -",
b1_2477,Täterin,die,-nen,,B1,noun,yes,yes,no,,85,"die Täterin, -nen",
b1_2478,Tätigkeit,die,-en,,B1,noun,yes,yes,no,,85,"die Tätigkeit, -en",
b1_2479,Stunde,die,-n,,B1,noun,yes,yes,no,,85,"die Stunde, -n",
b1_2480,Sturm,der,¨-e,,B1,noun,yes,yes,no,,85,"der Sturm, ¨-e",
b1_2481,stürzen,,,,B1,verb,yes,no,no,,85,"stürzen, stürzt, stürzte,",
b1_2482,suchen,,,,B1,verb,yes,no,no,,85,"suchen, sucht, suchte,",
b1_2483,Sucht,die,¨-e,,B1,noun,yes,yes,no,,85,"die Sucht, ¨-e",
b1_2484,süchtig,,,,B1,adjective/adverb/other,yes,no,no,,85,süchtig,
b1_2485,Suchtmittel,das,-,,B1,noun,yes,yes,no,,85,"das Suchtmittel, -",
b1_2486,Summe,die,-n,,B1,noun,yes,yes,no,,85,"die Summe, -n",
b1_2487,super,,,,B1,adjective/adverb/other,yes,no,no,,85,super,
b1_2488,Supermarkt,der,¨-e,,B1,noun,yes,yes,no,,85,"der Supermarkt, ¨-e",
b1_2489,Suppe,die,-n,,B1,noun,yes,yes,no,,85,"die Suppe, -n",
b1_2490,süß,,,,B1,adjective/adverb/other,yes,no,no,,85,süß,
b1_2491,Symbol,das,-e,,B1,noun,yes,yes,no,,85,"das Symbol, -e",
b1_2492,sympathisch,,,,B1,adjective/adverb/other,yes,no,no,,85,sympathisch,
b1_2493,System,das,-e,,B1,noun,yes,yes,no,,85,"das System, -e",
b1_2494,Szene,die,-n,,B1,noun,yes,yes,no,,85,"die Szene, -n",
b1_2495,Tafel.,die,,,B1,noun,yes,yes,no,,85,die Tafel.,
b1_2496,Informationen.,,,,B1,other,yes,no,no,,85,Informationen.,
b1_2497,Telefon,das,-e,,B1,noun,yes,yes,no,,86,"das Telefon, -e",
b1_2498,Teller,der,-,,B1,noun,yes,yes,no,,86,"der Teller, -",
b1_2499,Temperatur,die,-en,,B1,noun,yes,yes,no,,86,"die Temperatur, -en",
b1_2500,Tempo,das,,,B1,noun,yes,yes,no,,86,das Tempo,
b1_2501,Tennis,das,,,B1,noun,yes,yes,no,,86,das Tennis,
b1_2502,Teppich,der,-e,,B1,noun,yes,yes,no,,86,"der Teppich, -e",
b1_2503,Termin,der,-e,,B1,noun,yes,yes,no,,86,"der Termin, -e",
b1_2504,Terminkalender,der,-,,B1,noun,yes,yes,no,,86,"der Terminkalender, -",
b1_2505,Terrasse,die,-n,,B1,noun,yes,yes,no,,86,"die Terrasse, -n",
b1_2506,testen,,,,B1,verb,yes,no,no,,86,"testen, testet, testete,",
b1_2507,Test,der,-s,,B1,noun,yes,yes,no,,86,"der Test, -s",
b1_2508,teuer,,,,B1,adjective/adverb/other,yes,no,no,,86,teuer,
b1_2509,Text,der,-e,,B1,noun,yes,yes,no,,86,"der Text, -e",
b1_2510,Theater,das,-,,B1,noun,yes,yes,no,,86,"das Theater, -",
b1_2511,Thema,das,Themen,,B1,noun,yes,yes,no,,86,"das Thema, Themen",
b1_2512,theoretisch,,,,B1,adjective/adverb/other,yes,no,no,,86,theoretisch,
b1_2513,Theorie,die,-n,,B1,noun,yes,yes,no,,86,"die Theorie, -n",
b1_2514,Therapie,die,-n,,B1,noun,yes,yes,no,,86,"die Therapie, -n",
b1_2515,Ticket,das,-s,,B1,noun,yes,yes,no,,86,"das Ticket, -s",
b1_2516,tief,,,,B1,adjective/adverb/other,yes,no,no,,86,tief,
b1_2517,Tier,das,-e,,B1,noun,yes,yes,no,,86,"das Tier, -e",
b1_2518,Tatsache,die,-n,,B1,noun,yes,yes,no,,86,"die Tatsache, -n",
b1_2519,tatsächlich,,,,B1,adjective/adverb/other,yes,no,no,,86,tatsächlich,
b1_2520,taub,,,,B1,adjective/adverb/other,yes,no,no,,86,taub,
b1_2521,tauchen,,,,B1,verb,yes,no,no,,86,"tauchen, taucht, tauchte,",
b1_2522,tauschen,,,,B1,verb,yes,no,no,,86,"tauschen, tauscht,",
b1_2523,Technik,die,-en,,B1,noun,yes,yes,no,,86,"die Technik, -en",
b1_2524,technisch,,,,B1,adjective/adverb/other,yes,no,no,,86,technisch,
b1_2525,Technologie,die,-n,,B1,noun,yes,yes,no,,86,"die Technologie, -n",
b1_2526,Tee,der,,,B1,noun,yes,yes,no,,86,der Tee,
b1_2527,Tee ziehen lassen,,,,B1,phrase,yes,no,yes,multi_word_expression,86,Tee ziehen lassen,
b1_2528,teilen,,,,B1,verb,yes,no,no,,86,"teilen, teilt, teilte,",
b1_2529,Teil,das,-e,,B1,noun,yes,yes,no,,86,"das Teil, -e",
b1_2530,Teil,der,-e,,B1,noun,yes,yes,no,,86,"der Teil, -e",
b1_2531,Teilzeit,die,,,B1,noun,yes,yes,no,,86,die Teilzeit,
b1_2532,teilnehmen,,,,B1,verb,yes,no,yes,separable_verb,86,"teilnehmen, nimmt teil,",
b1_2533,Teilnahme,die,-n,,B1,noun,yes,yes,no,,86,"die Teilnahme, -n",
b1_2534,Teilnehmer,der,-,,B1,noun,yes,yes,no,,86,"der Teilnehmer, -",
b1_2535,Teilnehmerin,die,-nen,,B1,noun,yes,yes,no,,86,"die Teilnehmerin, -nen",
b1_2536,telefonieren,,,,B1,verb,yes,no,no,,86,"telefonieren, telefoniert,",
b1_2537,Tradition,die,-en,,B1,noun,yes,yes,no,,87,"die Tradition, -en",
b1_2538,traditionell,,,,B1,adjective/adverb/other,yes,no,no,,87,traditionell,
b1_2539,tragen,,,,B1,verb,yes,no,no,,87,"tragen, trägt, trug,",
b1_2540,trainieren,,,,B1,verb,yes,no,no,,87,"trainieren, trainiert,",
b1_2541,Trainer,der,-,,B1,noun,yes,yes,no,,87,"der Trainer, -",
b1_2542,Trainerin,die,-nen,,B1,noun,yes,yes,no,,87,"die Trainerin, -nen",
b1_2543,Training,das,-s,,B1,noun,yes,yes,no,,87,"das Training, -s",
b1_2544,Tram,das,-s,,B1,noun,yes,yes,yes,regional_variant,87,"das Tram, -s →D,",regional_variant_or_reference
b1_2545,Träne,die,-n,,B1,noun,yes,yes,no,,87,"die Träne, -n",
b1_2546,transportieren,,,,B1,verb,yes,no,no,,87,"transportieren, trans-",
b1_2547,portiert,,,,B1,adjective/adverb/other,yes,no,no,,87,"portiert, transportierte,",
b1_2548,Transport,der,-e,,B1,noun,yes,yes,no,,87,"der Transport, -e",
b1_2549,träumen,,,,B1,verb,yes,no,no,,87,"träumen, träumt, träumte,",
b1_2550,Traum,der,¨-e,,B1,noun,yes,yes,no,,87,"der Traum, ¨-e",
b1_2552,traurig,,,,B1,adjective/adverb/other,yes,no,no,,87,traurig,
b1_2553,treffen,,,,B1,verb,yes,no,no,,87,"treffen, trifft, traf,",
b1_2554,Treffpunkt,der,-e,,B1,noun,yes,yes,no,,87,"der Treffpunkt, -e",
b1_2555,treiben,,,,B1,verb,yes,no,no,,87,"treiben, treibt, trieb, hat",
b1_2556,Trennung,die,-en,,B1,noun,yes,yes,no,,87,"die Trennung, -en",
b1_2557,getrennt leben,,,,B1,phrase,yes,no,yes,multi_word_expression,87,getrennt leben,
b1_2558,Haustier,das,-e,,B1,noun,yes,yes,no,,87,"das Haustier, -e",
b1_2559,Tierpark,der,-s,,B1,noun,yes,yes,no,,87,"der Tierpark, -s",
b1_2560,Tipp,der,-s,,B1,noun,yes,yes,no,,87,"der Tipp, -s",
b1_2561,tippen,,,,B1,verb,yes,no,no,,87,"tippen, tippt, tippte, hat",
b1_2562,Tisch,der,-e,,B1,noun,yes,yes,no,,87,"der Tisch, -e",
b1_2563,Titel,der,-,,B1,noun,yes,yes,no,,87,"der Titel, -",
b1_2564,Tochter,die,¨-,,B1,noun,yes,yes,no,,87,"die Tochter, ¨-",
b1_2565,Tod,der,,,B1,noun,yes,yes,no,,87,der Tod,
b1_2566,tödlich,,,,B1,adjective/adverb/other,yes,no,no,,87,tödlich,
b1_2567,Toilette,die,-n,,B1,noun,yes,yes,no,,87,"die Toilette, -n",
b1_2568,tolerant,,,,B1,adjective/adverb/other,yes,no,no,,87,tolerant,
b1_2569,toll,,,,B1,adjective/adverb/other,yes,no,no,,87,toll,
b1_2570,Tomate,die,-n,,B1,noun,yes,yes,yes,regional_variant,87,"die Tomate, -n →A: Pa-",regional_variant_or_reference
b1_2571,radeiser,,,,B1,adjective/adverb/other,yes,no,no,,87,radeiser,
b1_2572,Topf,der,"¨-e (D, A)",,B1,noun,yes,yes,yes,regional_variant,87,"der Topf, ¨-e (D, A) →CH:",regional_variant_or_reference
b1_2573,Pfanne,,,,B1,other,yes,no,no,,87,Pfanne,
b1_2574,Tor,das,-e,,B1,noun,yes,yes,no,,87,"das Tor, -e",
b1_2575,Torte,die,-n,,B1,noun,yes,yes,no,,87,"die Torte, -n",
b1_2576,tot,,,,B1,adjective/adverb/other,yes,no,no,,87,tot,
b1_2577,Tote,der,-n,,B1,noun,yes,yes,no,,87,"der Tote, -n",
b1_2578,Tote,die,-n,,B1,noun,yes,yes,no,,87,"die Tote, -n",
b1_2579,total,,,,B1,adjective/adverb/other,yes,no,no,,87,total,
b1_2580,Tourismus,der,,,B1,noun,yes,yes,no,,87,der Tourismus,
b1_2581,Tourist,der,-en,,B1,noun,yes,yes,no,,87,"der Tourist, -en",
b1_2582,Touristin,die,-nen,,B1,noun,yes,yes,no,,87,"die Touristin, -nen",
b1_2583,Tüte,die,-n,,B1,noun,yes,yes,no,,88,"die Tüte, -n",
b1_2584,Typ,der,-en,,B1,noun,yes,yes,no,,88,"der Typ, -en",
b1_2585,typisch,,,,B1,adjective/adverb/other,yes,no,no,,88,typisch,
b1_2586,üben,,,,B1,adjective/adverb/other,yes,no,no,,88,üben,
b1_2587,Übung,die,-en,,B1,noun,yes,yes,no,,88,"die Übung, -en",
b1_2588,über,,,,B1,adjective/adverb/other,yes,no,no,,88,über,
b1_2589,überall,,,,B1,adjective/adverb/other,yes,no,no,,88,überall,
b1_2590,überfahren,,,,B1,verb,yes,no,no,,88,"überfahren, überfährt,",
b1_2591,überhaupt,,,,B1,adjective/adverb/other,yes,no,no,,88,überhaupt,
b1_2592,überholen,,,,B1,verb,yes,no,no,,88,"überholen, überholt,",
b1_2593,überlegen,,,,B1,verb,yes,no,no,,88,"überlegen, überlegt,",
b1_2594,Treppe,die,"-n (D, CH)",,B1,noun,yes,yes,yes,regional_variant,88,"die Treppe, -n (D, CH) →A:",regional_variant_or_reference
b1_2595,Stiege,,,,B1,other,yes,no,no,,88,Stiege,
b1_2596,Treppenhaus,das,"¨-er (D,",,B1,noun,yes,yes,no,,88,"das Treppenhaus, ¨-er (D,",
b1_2597,CH),,,,B1,other,yes,no,yes,regional_variant,88,CH) →A: Stiegenhaus,regional_variant_or_reference
b1_2598,treten,,,,B1,verb,yes,no,no,,88,"treten, tritt, trat,",
b1_2599,treu,,,,B1,adjective/adverb/other,yes,no,no,,88,treu,
b1_2600,trinken,,,,B1,verb,yes,no,no,,88,"trinken, trinkt, trank,",
b1_2601,Trinkgeld,das,-er,,B1,noun,yes,yes,no,,88,"das Trinkgeld, -er",
b1_2602,trocken,,,,B1,adjective/adverb/other,yes,no,no,,88,trocken,
b1_2603,trocknen,,,,B1,verb,yes,no,no,,88,"trocknen, trocknet,",
b1_2604,Tropfen,die,,,B1,noun,yes,yes,yes,multi_word_expression,88,die Tropfen (Pl.),
b1_2605,Trottoir,das,-s (CH),,B1,noun,yes,yes,yes,regional_variant,88,"das Trottoir, -s (CH) →",regional_variant_or_reference
b1_2606,Gehsteig (D,,,,B1,phrase,yes,no,yes,multi_word_expression,88,"Gehsteig (D, A)",
b1_2607,trotz,,,,B1,adjective/adverb/other,yes,no,no,,88,trotz,
b1_2608,trotzdem,,,,B1,adjective/adverb/other,yes,no,no,,88,trotzdem,
b1_2609,Tuch,das,¨-er,,B1,noun,yes,yes,no,,88,"das Tuch, ¨-er",
b1_2610,tun,,,,B1,verb,yes,no,no,,88,"tun, tut, tat, hat getan",
b1_2611,Tür,die,-en,,B1,noun,yes,yes,no,,88,"die Tür, -en",
b1_2612,Turm,der,¨-e,,B1,noun,yes,yes,no,,88,"der Turm, ¨-e",
b1_2613,überzeugt,,,,B1,adjective/adverb/other,yes,no,no,,89,"überzeugt, überzeugte,",
b1_2614,Überzeugung,die,-en,,B1,noun,yes,yes,no,,89,"die Überzeugung, -en",
b1_2615,üblich,,,,B1,adjective/adverb/other,yes,no,no,,89,üblich,
b1_2616,übrig,,,,B1,adjective/adverb/other,yes,no,no,,89,übrig,
b1_2617,übrigens,,,,B1,adjective/adverb/other,yes,no,no,,89,übrigens,
b1_2618,Ufer,das,-,,B1,noun,yes,yes,no,,89,"das Ufer, -",
b1_2619,Uhr,die,-en,,B1,noun,yes,yes,no,,89,"die Uhr, -en",
b1_2620,um,,,,B1,adjective/adverb/other,yes,no,no,,89,um,
b1_2621,umarmen,,,,B1,verb,yes,no,no,,89,"umarmen, umarmt,",
b1_2622,um … zu,,,,B1,phrase,yes,no,yes,multi_word_expression,89,um … zu,
b1_2623,Umfrage,die,-n,,B1,noun,yes,yes,no,,89,"die Umfrage, -n",
b1_2624,Umgebung,die,-en,,B1,noun,yes,yes,no,,89,"die Umgebung, -en",
b1_2625,umgehen,,,,B1,verb,yes,no,yes,separable_verb,89,"umgehen, geht um,",
b1_2626,umgekehrt,,,,B1,adjective/adverb/other,yes,no,no,,89,umgekehrt,
b1_2627,Umleitung,die,-en,,B1,noun,yes,yes,no,,89,"die Umleitung, -en",
b1_2628,umso,,,,B1,adjective/adverb/other,yes,no,no,,89,umso,
b1_2629,umsonst,,,,B1,adjective/adverb/other,yes,no,no,,89,umsonst,
b1_2630,übermorgen,,,,B1,adjective/adverb/other,yes,no,no,,89,übermorgen,
b1_2631,übernachten,,,,B1,verb,yes,no,no,,89,"übernachten, übernachtet,",
b1_2632,Übernachtung,die,-en,,B1,noun,yes,yes,no,,89,"die Übernachtung, -en",
b1_2633,übernehmen,,,,B1,verb,yes,no,no,,89,"übernehmen, übernimmt,",
b1_2634,überprüfen,,,,B1,verb,yes,no,no,,89,"überprüfen, überprüft,",
b1_2635,überqueren,,,,B1,verb,yes,no,no,,89,"überqueren, überquert,",
b1_2636,überraschen,,,,B1,verb,yes,no,no,,89,"überraschen, überrascht,",
b1_2637,Überraschung,die,-en,,B1,noun,yes,yes,no,,89,"die Überraschung,-en",
b1_2638,überreden,,,,B1,verb,yes,no,no,,89,"überreden, überredet,",
b1_2639,Überschrift,die,-en,,B1,noun,yes,yes,no,,89,"die Überschrift, -en",
b1_2640,übersetzen,,,,B1,verb,yes,no,no,,89,"übersetzen, übersetzt,",
b1_2641,Übersetzer,der,-,,B1,noun,yes,yes,no,,89,"der Übersetzer, -",
b1_2642,Übersetzerin,die,-nen,,B1,noun,yes,yes,no,,89,"die Übersetzerin, -nen",
b1_2643,Übersetzung,die,-en,,B1,noun,yes,yes,no,,89,"die Übersetzung, -en",
b1_2644,Überstunde,die,-n,,B1,noun,yes,yes,no,,89,"die Überstunde, -n",
b1_2646,überweisen,,,,B1,verb,yes,no,no,,89,"überweisen, überweist,",
b1_2647,Überweisung,die,- en,,B1,noun,yes,yes,no,,89,"die Überweisung, - en",
b1_2648,Uniform,die,-en,,B1,noun,yes,yes,no,,90,"die Uniform, -en",
b1_2649,Universität,die,-en,,B1,noun,yes,yes,no,,90,"die Universität, -en",
b1_2650,unten,,,,B1,adjective/adverb/other,yes,no,no,,90,unten,
b1_2651,unter,,,,B1,adjective/adverb/other,yes,no,no,,90,unter,
b1_2653,unterbrechen,,,,B1,verb,yes,no,no,,90,"unterbrechen, unterbricht,",
b1_2654,Unterhaltung,die,-en,,B1,noun,yes,yes,no,,90,"die Unterhaltung, -en",
b1_2655,Unterkunft,die,¨-e,,B1,noun,yes,yes,no,,90,"die Unterkunft, ¨-e",
b1_2656,Unterlagen,die,,,B1,noun,yes,yes,yes,multi_word_expression,90,die Unterlagen (Pl.),
b1_2657,unterlassen,,,,B1,verb,yes,no,no,,90,"unterlassen, unterlässt,",
b1_2658,unternehmen,,,,B1,verb,yes,no,no,,90,"unternehmen, untern-",
b1_2659,Unternehmer,der,-,,B1,noun,yes,yes,no,,90,"der Unternehmer, -",
b1_2660,Unternehmerin,die,-nen,,B1,noun,yes,yes,no,,90,"die Unternehmerin, -nen",
b1_2661,unterrichten,,,,B1,verb,yes,no,no,,90,"unterrichten, unterrichtet,",
b1_2662,Unterricht,der,,,B1,noun,yes,yes,no,,90,der Unterricht,
b1_2663,untersagt,,,,B1,adjective/adverb/other,yes,no,no,,90,untersagt,
b1_2664,unterscheiden,,,,B1,verb,yes,no,no,,90,"unterscheiden, unter-",
b1_2665,Unterschied,der,-e,,B1,noun,yes,yes,no,,90,"der Unterschied, -e",
b1_2666,umsteigen,,,,B1,verb,yes,no,yes,separable_verb,90,"umsteigen, steigt um,",
b1_2667,umtauschen,,,,B1,verb,yes,no,yes,separable_verb,90,"umtauschen, tauscht um,",
b1_2668,Umtausch,der,¨-e,,B1,noun,yes,yes,no,,90,"der Umtausch, ¨-e",
b1_2669,Umwelt,die,,,B1,noun,yes,yes,no,,90,die Umwelt,
b1_2670,Umweltschutz,der,,,B1,noun,yes,yes,no,,90,der Umweltschutz,
b1_2671,Umweltver,die,,,B1,noun,yes,yes,no,,90,die Umweltver-,
b1_2672,schmutzung,,,,B1,adjective/adverb/other,yes,no,no,,90,"schmutzung, -en",
b1_2673,umziehen,,,,B1,verb,yes,no,yes,separable_verb,90,"umziehen, zieht um, zog",
b1_2674,Umzug,der,¨-e,,B1,noun,yes,yes,no,,90,"der Umzug, ¨-e",
b1_2675,sich umziehen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,90,"sich umziehen, zieht sich",reflexive
b1_2677,unbedingt,,,,B1,adjective/adverb/other,yes,no,no,,90,unbedingt,
b1_2678,und,,,,B1,adjective/adverb/other,yes,no,no,,90,und,
b1_2679,Unfall,der,¨-e,,B1,noun,yes,yes,no,,90,"der Unfall, ¨-e",
b1_2680,ungefähr,,,,B1,adjective/adverb/other,yes,no,no,,90,ungefähr,
b1_2681,ungewöhnlich,,,,B1,adjective/adverb/other,yes,no,no,,90,ungewöhnlich,
b1_2682,unglaublich,,,,B1,adjective/adverb/other,yes,no,no,,90,unglaublich,
b1_2683,Unglück,das,-e,,B1,noun,yes,yes,no,,90,"das Unglück, -e",
b1_2684,unheimlich,,,,B1,adjective/adverb/other,yes,no,no,,90,unheimlich,
b1_2685,Mein Sohn studiert an der Universität.,,,,B1,phrase,yes,no,yes,multi_word_expression,90,Mein Sohn studiert an der Universität.,
b1_2686,Vase,die,-n,,B1,noun,yes,yes,no,,91,"die Vase, -n",
b1_2687,Vater,der,¨-,,B1,noun,yes,yes,no,,91,"der Vater, ¨-",
b1_2688,vegetarisch,,,,B1,adjective/adverb/other,yes,no,no,,91,vegetarisch,
b1_2689,Velo,das,-s (CH),,B1,noun,yes,yes,yes,regional_variant,91,"das Velo, -s (CH) →",regional_variant_or_reference
b1_2690,Fahrrad; D,,,,B1,phrase,yes,no,yes,multi_word_expression,91,"Fahrrad; D, A: Rad",
b1_2691,verabredet,,,,B1,adjective/adverb/other,yes,no,no,,91,verabredet,
b1_2692,Verabredung,die,-en,,B1,noun,yes,yes,no,,91,"die Verabredung, -en",
b1_2693,Abschied,der,-e,,B1,noun,yes,yes,no,,91,"der Abschied, -e",
b1_2694,Veranstaltung,die,-en,,B1,noun,yes,yes,no,,91,"die Veranstaltung, -en",
b1_2695,verantwortlich,,,,B1,adjective/adverb/other,yes,no,no,,91,verantwortlich,
b1_2696,Verantwortung,die,,,B1,noun,yes,yes,no,,91,die Verantwortung,
b1_2697,verbieten,,,,B1,verb,yes,no,no,,91,"verbieten, verbietet,",
b1_2698,Verbot,das,-e,,B1,noun,yes,yes,no,,91,"das Verbot, -e",
b1_2699,verboten,,,,B1,adjective/adverb/other,yes,no,no,,91,verboten,
b1_2700,verbinden,,,,B1,verb,yes,no,no,,91,"verbinden, verbindet,",
b1_2701,unterschiedlich,,,,B1,adjective/adverb/other,yes,no,no,,91,unterschiedlich,
b1_2702,unterschreiben,,,,B1,verb,yes,no,no,,91,"unterschreiben, unter-",
b1_2703,Unterschrift,die,-en,,B1,noun,yes,yes,no,,91,"die Unterschrift, -en",
b1_2704,unterstreichen,,,,B1,verb,yes,no,no,,91,"unterstreichen, unterstre-",
b1_2705,unterstützen,,,,B1,verb,yes,no,no,,91,"unterstützen, unterstützt,",
b1_2706,Unterstützung,die,-en,,B1,noun,yes,yes,no,,91,"die Unterstützung, -en",
b1_2707,untersuchen,,,,B1,verb,yes,no,no,,91,"untersuchen, untersucht,",
b1_2708,Untersuchung,die,-en,,B1,noun,yes,yes,no,,91,"die Untersuchung, -en",
b1_2709,unterwegs,,,,B1,adjective/adverb/other,yes,no,no,,91,unterwegs,
b1_2710,Urkunde,die,-n,,B1,noun,yes,yes,no,,91,"die Urkunde, -n",
b1_2711,Urlaub,der,"-e (D, A)",,B1,noun,yes,yes,yes,regional_variant,91,"der Urlaub, -e (D, A) →CH:",regional_variant_or_reference
b1_2712,Ferien,,,,B1,other,yes,no,no,,91,Ferien,
b1_2713,Ursache,die,-n,,B1,noun,yes,yes,no,,91,"die Ursache, -n",
